04/02/2026 13:05 - Notas fiscais emitidas entre 04-04-2020 e 04-02-2026

Data da Emissão;Número;Série;Valor;Cliente;CNPJ/CPF;Pedido;Vendedor
27/11/2020 13:30:28;6003;1;135;Solar Obras S.A.;17.383.987/0001-93;18067;Amanda Carvalho
27/11/2020 09:29:02;6002;1;960;Health Componentes Grupo;25.487.180/0001-80;18066;Amanda Carvalho
27/11/2020 09:20:46;6001;1;2978,4;Health Componentes Grupo;25.487.180/0001-80;18065;Amanda Carvalho
27/11/2020 09:14:51;6000;1;893,52;Health Componentes Grupo;25.487.180/0001-80;18064;Amanda Carvalho
27/11/2020 09:03:36;5999;1;1575;Health Componentes Grupo;25.487.180/0001-80;18063;Amanda Carvalho
26/11/2020 16:15:40;5998;1;315;Sea Investimentos Grupo;30.158.620/0001-20;18060;Amanda Carvalho
26/11/2020 15:29:16;5997;1;214,5;Elite Componentes Grupo;77.605.237/0001-74;18059;Amanda Carvalho
26/11/2020 13:49:26;5996;1;682;Venture Metalúrgica ME;51.820.399/0001-47;18058;Mariana Fernandes
26/11/2020 13:45:04;5995;1;399;Creative Web ME;35.250.125/0001-15;18057;Mariana Fernandes
26/11/2020 12:24:26;5994;1;156,4;Mega Cloud ME;95.819.948/0001-97;18056;Amanda Carvalho
26/11/2020 11:20:14;5993;1;85,2;Advanced Redes LTDA;10.441.889/0001-26;18055;Amanda Carvalho
26/11/2020 09:54:45;5992;1;85,2;Advanced Redes LTDA;10.441.889/0001-26;18054;Amanda Carvalho
26/11/2020 09:49:19;5991;1;85,2;Advanced Redes LTDA;10.441.889/0001-26;18053;Amanda Carvalho
26/11/2020 09:39:28;5990;1;706,2;Smart Transportes ME;53.884.597/0001-34;18052;Mariana Fernandes
26/11/2020 09:34:54;5989;1;1027,2;Smart Transportes ME;53.884.597/0001-34;18051;Mariana Fernandes
26/11/2020 09:03:49;5988;1;249,5;Holding Comércio LTDA;64.452.817/0001-18;18049;Mariana Fernandes
25/11/2020 16:42:18;5987;1;7335,66;Micro Indústria S.A.;26.625.525/0001-68;18048;Mariana Fernandes
25/11/2020 12:16:41;5986;1;132;Safe Serviços Grupo;80.335.702/0001-38;18045;Mariana Fernandes
24/11/2020 14:13:48;5985;1;1904,3356;Engineering Projetos S.A.;29.545.280/0001-76;18043;Mariana Fernandes
24/11/2020 09:09:25;5984;1;319,9;Sigma Elétricos S.A.;64.802.210/0001-72;18042;Mariana Fernandes
24/11/2020 09:03:12;5983;1;57,25;Dynamic Redes Grupo;15.881.874/0001-32;18041;Mariana Fernandes
23/11/2020 16:26:09;5982;1;675;Sea Investimentos Grupo;30.158.620/0001-20;18040;Mariana Fernandes
23/11/2020 10:18:39;5981;1;124;Solution Eletrônicos LTDA;83.216.374/0001-79;18038;Amanda Carvalho
23/11/2020 09:00:20;5980;1;94;Solution Eletrônicos LTDA;83.216.374/0001-79;18036;Amanda Carvalho
23/11/2020 08:44:18;5979;1;625;Sigma Consultoria EIRELI;23.354.296/0001-34;18035;Amanda Carvalho
23/11/2020 08:20:02;5978;1;300;Sigma Consultoria EIRELI;23.354.296/0001-34;18034;Amanda Carvalho
19/11/2020 14:09:20;5977;1;156;Red Consultoria Grupo;69.641.357/0001-80;18032;Amanda Carvalho
19/11/2020 09:44:35;5976;1;1530;Health Componentes Grupo;25.487.180/0001-80;18030;Mariana Fernandes
19/11/2020 09:42:45;5975;1;440;Health Componentes Grupo;25.487.180/0001-80;18029;Mariana Fernandes
19/11/2020 09:40:31;5974;1;750;Health Componentes Grupo;25.487.180/0001-80;18028;Mariana Fernandes
19/11/2020 09:33:28;5973;1;455;Delta Móveis Grupo;48.569.758/0001-13;18027;Mariana Fernandes
19/11/2020 09:23:31;5972;1;6186,7;Elite Bebidas S.A.;80.137.565/0001-21;18026;Mariana Fernandes
18/11/2020 16:39:25;5971;1;1200;Mega Tecnologia Grupo;71.456.587/0001-22;18024;Mariana Fernandes
18/11/2020 15:10:37;5970;1;630;Prime Móveis S.A.;67.365.869/0001-41;18022;Mariana Fernandes
18/11/2020 13:06:21;5969;1;249;Solution Embalagens S.A.;39.916.514/0001-90;18021;Mariana Fernandes
18/11/2020 13:02:19;5968;1;379,5;Orion Química EIRELI;37.771.611/0001-60;18020;Mariana Fernandes
18/11/2020 12:59:26;5967;1;763,8;Brasil Obras Grupo;36.170.949/0001-80;18019;Mariana Fernandes
18/11/2020 11:31:22;5966;1;135;Sigma Elétricos S.A.;64.802.210/0001-72;18018;Mariana Fernandes
18/11/2020 09:34:45;5965;1;9076,66;Micro Embalagens ME;22.199.774/0001-65;18017;Mariana Fernandes
17/11/2020 15:52:50;5964;1;431;Core Indústria ME;82.180.187/0001-72;18016;Mariana Fernandes
17/11/2020 15:12:12;5963;1;628;Sea Investimentos Grupo;30.158.620/0001-20;18015;Mariana Fernandes
17/11/2020 14:54:48;5962;1;258;Group Sistemas LTDA;84.591.274/0001-77;18014;Mariana Fernandes
17/11/2020 13:56:56;5961;1;695;Sigma Consultoria EIRELI;23.354.296/0001-34;18012;Amanda Carvalho
17/11/2020 13:34:47;5960;1;112,5;Quantum Componentes ME;28.199.151/0001-47;18011;Amanda Carvalho
17/11/2020 11:26:55;5959;1;179,5;Brasil Moda ME;41.249.828/0001-51;18010;Amanda Carvalho
16/11/2020 12:02:50;5958;1;480;Health Componentes Grupo;25.487.180/0001-80;18004;Amanda Carvalho
16/11/2020 11:58:01;5957;1;1985,6;Health Componentes Grupo;25.487.180/0001-80;18003;Amanda Carvalho
16/11/2020 11:47:35;5956;1;386;;;18002;Amanda Carvalho
16/11/2020 10:44:24;5955;1;458,85;Sea Consultoria S.A.;86.241.688/0001-59;18001;Mariana Fernandes
16/11/2020 09:13:10;5954;1;3266;Mega Tecnologia Grupo;71.456.587/0001-22;17999;Mariana Fernandes
13/11/2020 12:59:25;5953;1;1127,75;Inova Obras S.A.;50.308.479/0001-50;17996;Amanda Carvalho
13/11/2020 10:57:48;5952;1;428,8;Orion Química EIRELI;37.771.611/0001-60;17995;Amanda Carvalho
13/11/2020 09:25:05;5951;1;391;Prime Moda ME;56.620.329/0001-25;17993;Amanda Carvalho
13/11/2020 09:09:55;5950;1;300;Service Embalagens EIRELI;18.618.763/0001-53;17992;Amanda Carvalho
13/11/2020 09:02:37;5949;1;194;Orion Química EIRELI;37.771.611/0001-60;17991;Amanda Carvalho
12/11/2020 15:00:28;5948;1;1172,5;Prime Móveis S.A.;67.365.869/0001-41;17990;Amanda Carvalho
12/11/2020 14:27:49;5947;1;1963,1;Food Serviços EIRELI;74.880.282/0001-74;17989;Amanda Carvalho
12/11/2020 09:40:35;5946;1;50;Health Serviços S.A.;42.936.103/0001-37;17988;Mariana Fernandes
11/11/2020 16:05:05;5945;1;735,4;Brasil Serviços EIRELI;40.702.431/0001-12;17987;Mariana Fernandes
11/11/2020 15:59:18;5944;1;452,34;Core Indústria ME;82.180.187/0001-72;17986;Mariana Fernandes
11/11/2020 12:22:42;5943;1;396;;;17985;Amanda Carvalho
11/11/2020 11:41:14;5942;1;302;Core Indústria ME;82.180.187/0001-72;17984;Amanda Carvalho
11/11/2020 11:37:27;5941;1;1300,8;Micro Indústria S.A.;26.625.525/0001-68;17983;Amanda Carvalho
11/11/2020 11:23:13;5940;1;467,1;Solution Manutenção ME;63.780.488/0001-96;17982;Amanda Ferreira
11/11/2020 11:18:43;5939;1;275;Advanced Sistemas S.A.;72.245.691/0001-90;17981;Amanda Ferreira
10/11/2020 11:45:14;5938;1;280;Sea Investimentos Grupo;30.158.620/0001-20;17977;Amanda Ferreira
10/11/2020 08:33:33;5937;1;598,5;Fast Projetos S.A.;89.154.986/0001-55;17972;Amanda Ferreira
10/11/2020 08:31:00;5936;1;449,7;Master Obras Grupo;69.151.670/0001-41;17971;Amanda Ferreira
10/11/2020 08:27:48;5935;1;1131,7;Orion Química EIRELI;37.771.611/0001-60;17970;Amanda Ferreira
09/11/2020 14:49:43;5934;1;525;Auto Sistemas LTDA;54.965.669/0001-57;17969;Mariana Fernandes
09/11/2020 13:17:57;5933;1;2788;Mega Tecnologia Grupo;71.456.587/0001-22;17968;Mariana Fernandes
09/11/2020 12:49:42;5932;1;93,575;Quantum Alimentos S.A.;58.562.177/0001-91;17967;Amanda Carvalho
09/11/2020 12:48:18;5931;1;187,15;Quantum Alimentos S.A.;58.562.177/0001-91;17966;Amanda Carvalho
06/11/2020 12:19:04;5930;1;441;Service Componentes ME;64.287.385/0001-69;17965;Amanda Carvalho
06/11/2020 09:08:16;5929;1;2739,76;Micro Embalagens ME;22.199.774/0001-65;17963;Amanda Carvalho
06/11/2020 09:00:45;5928;1;730;Fast Projetos S.A.;89.154.986/0001-55;17962;Amanda Carvalho
05/11/2020 14:15:01;5927;1;314,5;Elite Projetos Grupo;56.691.296/0001-18;17959;Mariana Fernandes
05/11/2020 10:17:26;5926;1;111;Core Indústria ME;82.180.187/0001-72;17958;Mariana Fernandes
05/11/2020 09:30:11;5925;1;;Food Serviços EIRELI;74.880.282/0001-74;17957;Mariana Fernandes
04/11/2020 15:02:41;5924;1;531,16;Micro Indústria S.A.;26.625.525/0001-68;17956;Mariana Fernandes
04/11/2020 14:40:12;5923;1;375,4;Brasil Serviços EIRELI;40.702.431/0001-12;17955;Mariana Fernandes
04/11/2020 14:06:52;5922;1;456,4;Sigma Elétricos S.A.;64.802.210/0001-72;17953;Mariana Fernandes
04/11/2020 13:57:20;5921;1;755;Safe Serviços Grupo;80.335.702/0001-38;17952;Mariana Fernandes
04/11/2020 11:45:53;5920;1;184;Power Alimentos EIRELI;24.400.545/0001-30;17950;Mariana Fernandes
04/11/2020 10:39:21;5919;1;1415,1992;Advanced Embalagens Grupo;79.919.717/0001-38;17949;Mariana Fernandes
04/11/2020 09:55:53;5918;1;1045;Mega Tecnologia Grupo;71.456.587/0001-22;17947;Mariana Fernandes
04/11/2020 09:32:36;5917;1;953;Sea Metalúrgica LTDA;50.347.577/0001-25;17946;Amanda Carvalho
04/11/2020 09:27:10;5916;1;1242,08;Health Componentes Grupo;25.487.180/0001-80;17945;Amanda Carvalho
03/11/2020 14:07:02;5915;1;215;Red Consultoria Grupo;69.641.357/0001-80;17942;Amanda Carvalho
03/11/2020 12:17:24;5914;1;1275;Inova Consultoria EIRELI;68.750.954/0001-56;17941;Amanda Carvalho
03/11/2020 12:02:51;5913;1;758,08;Service Manutenção Grupo;83.584.348/0001-70;17940;Amanda Carvalho
03/11/2020 09:56:03;5912;1;622,5;Air Indústria EIRELI;92.787.490/0001-77;17937;Amanda Carvalho
03/11/2020 09:53:19;5911;1;1240,08;Health Componentes Grupo;25.487.180/0001-80;17936;Amanda Carvalho
03/11/2020 09:48:46;5910;1;1530;Health Componentes Grupo;25.487.180/0001-80;17935;Amanda Carvalho
03/11/2020 09:05:08;5909;1;1650;Health Componentes Grupo;25.487.180/0001-80;17934;Amanda Carvalho
30/10/2020 14:41:03;5908;1;23;Elite Projetos Grupo;56.691.296/0001-18;17933;Amanda Carvalho
30/10/2020 14:25:19;5907;1;89,9999;Core Indústria ME;82.180.187/0001-72;17932;Amanda Carvalho
30/10/2020 12:02:43;5906;1;399;Elite Embalagens S.A.;20.842.672/0001-41;17931;Amanda Carvalho
30/10/2020 11:51:51;5905;1;156;Steel Indústria Grupo;38.859.249/0001-12;17930;Amanda Carvalho
30/10/2020 11:48:04;5904;1;562,95;Mega Construções LTDA;61.627.867/0001-45;17929;Amanda Carvalho
29/10/2020 14:52:00;5903;1;578,5;Mega Tecnologia Grupo;71.456.587/0001-22;17928;Amanda Carvalho
29/10/2020 10:36:08;5902;1;753,4;Power Alimentos EIRELI;24.400.545/0001-30;17927;Amanda Ferreira
29/10/2020 10:21:43;5901;1;595;Inova Consultoria LTDA;70.327.304/0001-68;17926;Amanda Carvalho
28/10/2020 15:45:55;5900;1;114,5;Solar Obras S.A.;17.383.987/0001-93;17925;Amanda Ferreira
27/10/2020 16:17:11;5899;1;105,5;Blue Moda ME;17.783.221/0001-69;17921;Mariana Fernandes
27/10/2020 14:12:02;5898;1;125;Sea Alimentos S.A.;62.801.603/0001-63;17920;Mariana Fernandes
27/10/2020 12:48:57;5897;1;189,52;Service Manutenção Grupo;83.584.348/0001-70;17919;Mariana Fernandes
27/10/2020 10:00:28;5896;1;1070,175;Sigma Redes S.A.;51.316.565/0001-51;17918;Mariana Fernandes
27/10/2020 09:54:16;5895;1;750;Nexus Manutenção Grupo;73.193.873/0001-16;17917;Mariana Fernandes
27/10/2020 09:49:49;5894;1;2038,8449;Core Indústria ME;82.180.187/0001-72;17916;Mariana Fernandes
27/10/2020 09:44:27;5893;1;1813,4;Elite Componentes Grupo;77.605.237/0001-74;17915;Amanda Carvalho
26/10/2020 16:40:01;5892;1;1375;Mega Tecnologia Grupo;71.456.587/0001-22;17913;Mariana Fernandes
26/10/2020 12:25:08;5891;1;2988,4;Health Componentes Grupo;25.487.180/0001-80;17911;Mariana Fernandes
26/10/2020 12:21:36;5890;1;1818;Sea Metalúrgica LTDA;50.347.577/0001-25;17910;Mariana Fernandes
26/10/2020 12:19:12;5889;1;206;Nexus Componentes Grupo;45.928.990/0001-10;17909;Mariana Fernandes
26/10/2020 12:17:08;5888;1;116,5;Nexus Componentes Grupo;45.928.990/0001-10;17908;Mariana Fernandes
26/10/2020 11:18:52;5887;1;626,52;Advanced Embalagens Grupo;79.919.717/0001-38;17907;Mariana Fernandes
24/10/2020 10:44:08;5886;1;1077,9;Marketing Data S.A.;72.435.695/0001-10;17905;Mariana Fernandes
23/10/2020 16:40:20;5885;1;1462,05;Power Investimentos LTDA;68.750.780/0001-99;17904;Mariana Fernandes
23/10/2020 15:08:54;5884;1;150;Core Indústria ME;82.180.187/0001-72;17903;Mariana Fernandes
23/10/2020 14:17:36;5883;1;895;Green Investimentos LTDA;78.507.323/0001-64;17902;Mariana Fernandes
23/10/2020 09:07:56;5882;1;500,4;Land Data LTDA;77.657.619/0001-74;17900;Amanda Carvalho
22/10/2020 16:59:30;5881;1;470;Air Indústria EIRELI;92.787.490/0001-77;17899;Mariana Fernandes
22/10/2020 08:17:41;5880;1;315;Power Alimentos EIRELI;24.400.545/0001-30;17896;Mariana Fernandes
21/10/2020 16:37:06;5879;1;23;Elite Projetos Grupo;56.691.296/0001-18;17895;Mariana Fernandes
21/10/2020 14:57:58;5878;1;45;Dynamic Tecnologia S.A.;44.430.948/0001-46;17893;Mariana Fernandes
21/10/2020 14:48:57;5877;1;213,28;Health Sistemas ME;69.488.376/0001-91;17892;Mariana Fernandes
21/10/2020 13:24:11;5876;1;1710;Inova Projetos EIRELI;28.240.139/0001-46;17891;Amanda Carvalho
21/10/2020 09:12:33;5875;1;330;Nexus Componentes Grupo;45.928.990/0001-10;17889;Mariana Fernandes
20/10/2020 16:36:37;5874;1;703,5;Micro Indústria S.A.;26.625.525/0001-68;17888;Mariana Fernandes
19/10/2020 13:33:27;5873;1;2024,7;Brasil Moda ME;41.249.828/0001-51;17885;Amanda Ferreira
19/10/2020 13:31:14;5872;1;246,5;Brasil Moda ME;41.249.828/0001-51;17884;Amanda Carvalho
19/10/2020 13:26:04;5871;1;179,5;Brasil Moda ME;41.249.828/0001-51;17883;Mariana Fernandes
19/10/2020 12:51:25;5870;1;185;Advanced Redes LTDA;10.441.889/0001-26;17882;Mariana Fernandes
19/10/2020 12:39:11;5869;1;1440,01;Global Metalúrgica ME;92.252.372/0001-28;17881;Mariana Fernandes
19/10/2020 10:16:55;5868;1;252,5;Health Componentes Grupo;25.487.180/0001-80;17879;Mariana Fernandes
19/10/2020 10:12:42;5867;1;720;Health Componentes Grupo;25.487.180/0001-80;17878;Mariana Fernandes
19/10/2020 09:57:45;5866;1;396;Auto Web LTDA;39.395.823/0001-46;17877;Mariana Fernandes
19/10/2020 09:52:16;5865;1;1827;Orion Cloud LTDA;67.967.479/0001-21;17876;Mariana Fernandes
19/10/2020 09:45:16;5864;1;411;Nexus Componentes Grupo;45.928.990/0001-10;17875;Mariana Fernandes
16/10/2020 14:46:41;5863;1;236,25;Brasil Química S.A.;53.798.880/0001-16;17873;Mariana Fernandes
16/10/2020 14:25:06;5862;1;47,5;Elite Projetos Grupo;56.691.296/0001-18;17872;Mariana Fernandes
16/10/2020 13:08:49;5861;1;595;Delta Web ME;15.910.304/0001-15;17869;Mariana Fernandes
16/10/2020 11:20:35;5860;1;3428,8;Fast Projetos S.A.;89.154.986/0001-55;17860;Mariana Fernandes
15/10/2020 11:14:13;5859;1;224,1;Engineering Serviços Grupo;70.371.771/0001-84;17856;Amanda Ferreira
14/10/2020 16:17:52;5858;1;1680;Health Componentes Grupo;25.487.180/0001-80;17855;Amanda Ferreira
14/10/2020 11:37:01;5857;1;2201,55;Delta Distribuidora S.A.;12.227.978/0001-30;17850;Amanda Ferreira
14/10/2020 11:22:06;5856;1;17085,55;Mega Tecnologia Grupo;71.456.587/0001-22;17849;Mariana Fernandes
13/10/2020 16:23:14;5855;1;65;Power Alimentos EIRELI;24.400.545/0001-30;17847;Mariana Fernandes
13/10/2020 14:15:41;5854;1;144,5;Sea Investimentos Grupo;30.158.620/0001-20;17845;Amanda Ferreira
13/10/2020 09:51:47;5853;1;210;Smart Transportes ME;53.884.597/0001-34;17844;Mariana Fernandes
09/10/2020 14:22:58;5852;1;274;Green Serviços S.A.;16.505.614/0001-57;17842;Mariana Fernandes
09/10/2020 10:14:21;5851;1;189;Plastic Componentes LTDA;64.307.805/0001-26;17840;Mariana Fernandes
09/10/2020 08:37:46;5850;1;114;Advanced Embalagens Grupo;79.919.717/0001-38;17839;Mariana Fernandes
08/10/2020 11:04:59;5849;1;250;Solar Obras S.A.;17.383.987/0001-93;17837;Mariana Fernandes
08/10/2020 10:04:44;5848;1;919,1;Micro Embalagens ME;22.199.774/0001-65;17836;Mariana Fernandes
08/10/2020 09:54:49;5847;1;927,3;Sigma Consultoria EIRELI;23.354.296/0001-34;17835;Mariana Fernandes
08/10/2020 09:38:49;5846;1;926,65;Sigma Consultoria EIRELI;23.354.296/0001-34;17833;Mariana Fernandes
07/10/2020 12:09:38;5845;1;189;Sigma Elétricos S.A.;64.802.210/0001-72;17831;Amanda Ferreira
06/10/2020 15:35:04;5844;1;1811,2;Micro Indústria S.A.;26.625.525/0001-68;17825;Amanda Carvalho
06/10/2020 15:29:50;5843;1;1223;Micro Indústria S.A.;26.625.525/0001-68;17824;Amanda Carvalho
06/10/2020 14:04:59;5842;1;224,5;Fast Moda S.A.;62.252.407/0001-58;17820;Mariana Fernandes
06/10/2020 09:42:49;5841;1;225;Plastic Cloud ME;16.358.982/0001-71;17818;Amanda Carvalho
05/10/2020 12:15:54;5840;1;227;Blue Consultoria S.A.;58.484.182/0001-97;17817;Mariana Fernandes
05/10/2020 10:52:38;5839;1;367,5;Nexus Componentes Grupo;45.928.990/0001-10;17816;Amanda Carvalho
05/10/2020 10:48:03;5838;1;834;Software Web ME;45.195.770/0001-56;17815;Amanda Carvalho
05/10/2020 10:43:40;5837;1;513;Advanced Redes LTDA;10.441.889/0001-26;17814;Amanda Carvalho
02/10/2020 15:38:57;5836;1;108,3;Land Data LTDA;77.657.619/0001-74;17809;Amanda Carvalho
02/10/2020 15:08:57;5835;1;2814,5;Mega Tecnologia Grupo;71.456.587/0001-22;17808;Mariana Fernandes
02/10/2020 15:00:25;5834;1;1320;Mega Tecnologia Grupo;71.456.587/0001-22;17807;Mariana Fernandes
02/10/2020 11:49:17;5833;1;3270,96;Micro Embalagens ME;22.199.774/0001-65;17806;Mariana Fernandes
01/10/2020 15:28:29;5832;1;391,4;Global Metalúrgica ME;92.252.372/0001-28;17804;Mariana Fernandes
01/10/2020 11:34:48;5831;1;3018,4;Health Componentes Grupo;25.487.180/0001-80;17802;Mariana Fernandes
01/10/2020 11:30:21;5830;1;1687,76;Health Componentes Grupo;25.487.180/0001-80;17801;Mariana Fernandes
01/10/2020 10:32:25;5829;1;4052;Food Serviços EIRELI;74.880.282/0001-74;17800;Mariana Fernandes
01/10/2020 09:41:03;5828;1;472,2;Sea Web S.A.;51.512.813/0001-47;17799;Mariana Fernandes
01/10/2020 09:19:03;5827;1;927,3;Sigma Consultoria EIRELI;23.354.296/0001-34;17798;Mariana Fernandes
01/10/2020 09:08:54;5826;1;727,5;Advanced Redes LTDA;10.441.889/0001-26;17797;Amanda Carvalho
30/09/2020 11:29:15;5825;1;101;Auto Sistemas LTDA;54.965.669/0001-57;17796;Amanda Carvalho
30/09/2020 08:49:23;5824;1;1059,6407;Advanced Embalagens Grupo;79.919.717/0001-38;17793;Amanda Ferreira
29/09/2020 16:39:04;5823;1;6076,06;Creative Web ME;35.250.125/0001-15;17792;Mariana Fernandes
29/09/2020 11:59:45;5822;1;948;Elite Componentes Grupo;77.605.237/0001-74;17789;Mariana Fernandes
29/09/2020 11:57:26;5821;1;700;Mega Tecnologia Grupo;71.456.587/0001-22;17788;Amanda Carvalho
29/09/2020 09:59:33;5820;1;126,825;Mega Cloud ME;95.819.948/0001-97;17787;Amanda Ferreira
28/09/2020 14:52:49;5819;1;47,5;Elite Projetos Grupo;56.691.296/0001-18;17786;Amanda Ferreira
28/09/2020 10:24:14;5818;1;559;Synergy Comércio EIRELI;95.764.269/0001-16;17785;Mariana Fernandes
25/09/2020 14:16:16;5816;1;43,5;Advanced Redes LTDA;10.441.889/0001-26;17783;Mariana Fernandes
25/09/2020 12:15:46;5815;1;559;Creative Web ME;35.250.125/0001-15;17780;Mariana Fernandes
25/09/2020 12:00:15;5813;1;411;Nexus Componentes Grupo;45.928.990/0001-10;17778;Mariana Fernandes
25/09/2020 11:46:38;5812;1;350;Nexus Componentes Grupo;45.928.990/0001-10;17777;Mariana Fernandes
25/09/2020 11:41:13;5811;1;415;Nexus Componentes Grupo;45.928.990/0001-10;17776;Mariana Fernandes
25/09/2020 11:22:55;5810;1;577,26;Brasil Serviços EIRELI;40.702.431/0001-12;17774;Mariana Fernandes
25/09/2020 10:35:26;5809;1;1125,8018;;;17773;Mariana Fernandes
24/09/2020 16:52:15;5808;1;3166,1;Service Redes Grupo;64.697.508/0001-56;17772;Mariana Fernandes
24/09/2020 15:29:15;5807;1;524,65;Gold Alimentos EIRELI;99.873.339/0001-64;17771;Amanda Ferreira
24/09/2020 10:55:03;5806;1;148,35;Sigma Elétricos S.A.;64.802.210/0001-72;17768;Amanda Ferreira
24/09/2020 09:49:44;5805;1;6787,48;Micro Indústria S.A.;26.625.525/0001-68;17767;Amanda Carvalho
24/09/2020 09:42:01;5804;1;1275;Plastic Data EIRELI;66.881.178/0001-83;17766;Amanda Ferreira
23/09/2020 14:41:58;5803;1;121;Sea Alimentos S.A.;62.801.603/0001-63;17765;Amanda Ferreira
23/09/2020 13:02:12;5802;1;647,9;Quantum Componentes ME;28.199.151/0001-47;17764;Mariana Fernandes
23/09/2020 12:55:09;5801;1;272,56;Micro Embalagens ME;22.199.774/0001-65;17763;Mariana Fernandes
23/09/2020 11:58:55;5800;1;1932,5;Health Componentes Grupo;25.487.180/0001-80;17762;Mariana Fernandes
23/09/2020 11:45:20;5799;1;268,5;Advanced Redes LTDA;10.441.889/0001-26;17761;Mariana Fernandes
23/09/2020 11:15:01;5798;1;990;Metal Projetos Grupo;44.430.972/0001-41;17760;Mariana Fernandes
23/09/2020 11:00:58;5797;1;377,5;Safe Construções S.A.;45.870.951/0001-63;17759;Mariana Fernandes
22/09/2020 16:02:18;5796;1;75,5;Green Embalagens S.A.;69.984.846/0001-16;17758;Mariana Fernandes
22/09/2020 13:36:06;5795;1;253,5;Nexus Componentes Grupo;45.928.990/0001-10;17756;Mariana Fernandes
22/09/2020 13:17:57;5794;1;1157,1;Health Sistemas ME;69.488.376/0001-91;17751;Mariana Fernandes
19/09/2020 11:23:26;5793;1;13892,07;Mega Cloud ME;95.819.948/0001-97;17750;Mariana Fernandes
19/09/2020 11:19:23;5792;1;583,47;Mega Cloud ME;95.819.948/0001-97;17749;Mariana Fernandes
19/09/2020 10:07:33;5791;1;531,5;Mega Tecnologia Grupo;71.456.587/0001-22;17748;Amanda Carvalho
19/09/2020 09:37:29;5790;1;1995;Mega Construções LTDA;61.627.867/0001-45;17747;Amanda Carvalho
18/09/2020 10:36:47;5789;1;2050;Software Comércio LTDA;10.318.588/0001-19;17745;Mariana Fernandes
18/09/2020 10:12:34;5788;1;450;Orion Cloud LTDA;67.967.479/0001-21;17744;Amanda Carvalho
17/09/2020 13:57:00;5787;1;5485,086;Creative Web ME;35.250.125/0001-15;17741;Amanda Carvalho
17/09/2020 09:31:33;5786;1;498;Energy Transportes Grupo;82.408.515/0001-80;17740;Amanda Carvalho
16/09/2020 16:06:52;5785;1;247;Mega Alimentos EIRELI;18.437.196/0001-81;17739;Amanda Carvalho
16/09/2020 15:47:09;5784;1;7210,58;Micro Indústria S.A.;26.625.525/0001-68;17738;Amanda Carvalho
16/09/2020 14:52:29;5783;1;217;Media Componentes LTDA;20.429.722/0001-28;17737;Mariana Fernandes
16/09/2020 14:12:49;5782;1;242,5;Advanced Redes LTDA;10.441.889/0001-26;17736;Mariana Fernandes
16/09/2020 14:08:08;5781;1;180;Advanced Redes LTDA;10.441.889/0001-26;17735;Mariana Fernandes
16/09/2020 08:41:27;5780;1;430;Smart Transportes ME;53.884.597/0001-34;17733;Mariana Fernandes
15/09/2020 14:05:50;5779;1;40;Elite Projetos Grupo;56.691.296/0001-18;17732;Mariana Fernandes
15/09/2020 09:32:58;5778;1;1353,5;Nexus Componentes Grupo;45.928.990/0001-10;17730;Mariana Fernandes
14/09/2020 16:01:54;5777;1;169,5;Sigma Elétricos S.A.;64.802.210/0001-72;17729;Mariana Fernandes
14/09/2020 15:59:34;5776;1;880;Elite Componentes Grupo;77.605.237/0001-74;17728;Amanda Carvalho
14/09/2020 10:25:44;5775;1;1092,08;Health Componentes Grupo;25.487.180/0001-80;17727;Amanda Carvalho
14/09/2020 09:00:11;5774;1;89;Core Indústria ME;82.180.187/0001-72;17724;Amanda Carvalho
